Position,Coverage
22004,2244.00
22005,2244.00
22006,2244.00
22007,2245.00
22008,2245.00
22009,2245.00
22010,2245.00
22011,2245.00
22012,2245.00
22013,2245.00
22014,2245.00
22015,2246.00
22016,2246.00
22017,2246.00
22018,2247.00
22019,2247.00
22020,2247.00
22021,2247.00
22022,2248.00
22023,2250.00
22024,2249.00
22025,2249.00
22026,2249.00
22027,2249.00
22028,2249.00
22029,2249.00
22030,2249.00
22031,2250.00
22032,2250.00
22033,2250.00
22034,2250.00
22035,2249.00
22036,2250.00
22037,2250.00
22038,2250.00
22039,2250.00
22040,2250.00
22041,2250.00
22042,2250.00
22043,2250.00
22044,2249.00
22045,2249.00
22046,2249.00
22047,2249.00
22048,2249.00
22049,2249.00
22050,2249.00
22051,2249.00
22052,2249.00
22053,2249.00
22054,2249.00
22055,2249.00
22056,2250.00
22057,2250.00
22058,2251.00
22059,2252.00
22060,2252.00
22061,2251.00
22062,2251.00
22063,2251.00
22064,2251.00
22065,2251.00
22066,2251.00
22067,2251.00
22068,2252.00
22069,2251.00
22070,2251.00
22071,2251.00
22072,2251.00
22073,2250.00
22074,2250.00
22075,2250.00
22076,2250.00
22077,2250.00
22078,2249.00
22079,2249.00
22080,2250.00
22081,2250.00
22082,2250.00
22083,2250.00
22084,2250.00
22085,2249.00
22086,2249.00
22087,2249.00
22088,2249.00
22089,2249.00
22090,2249.00
22091,2249.00
22092,2249.00
22093,2249.00
22094,2249.00
22095,2249.00
22096,2249.00
22097,2250.00
22098,2251.00
22099,2251.00
22100,2251.00
22101,2251.00
22102,2252.00
22103,2251.00
22104,2251.00
22105,2251.00
22106,2251.00
22107,2251.00
22108,2249.00
22109,2249.00
22110,2248.00
22111,2248.00
22112,2248.00
22113,2248.00
22114,2248.00
22115,2248.00
22116,2248.00
22117,2247.00
22118,2247.00
22119,2247.00
22120,2245.00
22121,2244.00
22122,2244.00
22123,2244.00
22124,2243.00
22125,2242.00
22126,2242.00
22127,2243.00
22128,2244.00
22129,2243.00
22130,2243.00
22131,2241.00
22132,2241.00
22133,2241.00
22134,2240.00
22135,2240.00
22136,2240.00
22137,2240.00
22138,2240.00
22139,2240.00
22140,2241.00
22141,2240.00
22142,2240.00
22143,2242.00
22144,2242.00
22145,2241.00
22146,2241.00
22147,2241.00
22148,2240.00
22149,2240.00
22150,2240.00
22151,2240.00
22152,2240.00
22153,2240.00
22154,2240.00
22155,2240.00
22156,2240.00
22157,2240.00
22158,2240.00
22159,2240.00
22160,2240.00
22161,2240.00
22162,2241.00
22163,2241.00
22164,2241.00
22165,2241.00
22166,2241.00
22167,2241.00
22168,2242.00
22169,2242.00
22170,2243.00
22171,2242.00
22172,2241.00
22173,2241.00
22174,2241.00
22175,2240.00
22176,2240.00
22177,2240.00
22178,2240.00
22179,2240.00
22180,2240.00
22181,2239.00
22182,2240.00
22183,2240.00
22184,2240.00
22185,2241.00
22186,2240.00
22187,2239.00
22188,2240.00
22189,2240.00
22190,2240.00
22191,2241.00
22192,2241.00
22193,2240.00
22194,2240.00
22195,2240.00
22196,2239.00
22197,2239.00
22198,2239.00
22199,2239.00
22200,2237.00
22201,2237.00
22202,2237.00
22203,2237.00
22204,2237.00
22205,2237.00
22206,2236.00
22207,2236.00
22208,2237.00
22209,2237.00
22210,2237.00
22211,2238.00
22212,2238.00
22213,2238.00
22214,2239.00
22215,2239.00
22216,2239.00
22217,2239.00
22218,2239.00
22219,2238.00
22220,2237.00
22221,2237.00
22222,2238.00
22223,2238.00
22224,2238.00
22225,2238.00
22226,2237.00
22227,2236.00
22228,2236.00
22229,2236.00
22230,2236.00
22231,2236.00
22232,2237.00
22233,2237.00
22234,2237.00
22235,2237.00
22236,2237.00
22237,2238.00
22238,2240.00
22239,2242.00
22240,2242.00
22241,2242.00
22242,2242.00
22243,2242.00
22244,2242.00
22245,2242.00
22246,2242.00
22247,2242.00
22248,2241.00
22249,2241.00
22250,2242.00
22251,2241.00
22252,2240.00
22253,2240.00
22254,2240.00
22255,2240.00
22256,2240.00
22257,2240.00
22258,2240.00
22259,2240.00
22260,2240.00
22261,2239.00
22262,2239.00
22263,2239.00
22264,2239.00
22265,2239.00
22266,2238.00
22267,2238.00
22268,2238.00
22269,2238.00
22270,2238.00
22271,2238.00
22272,2237.00
22273,2237.00
22274,2238.00
22275,2237.00
22276,2237.00
22277,2237.00
22278,2237.00
22279,2237.00
22280,2237.00
22281,2237.00
22282,2237.00
22283,2237.00
22284,2239.00
22285,2239.00
22286,2238.00
22287,2238.00
22288,2238.00
22289,2238.00
22290,2237.00
22291,2236.00
22292,2236.00
22293,2236.00
22294,2237.00
22295,2237.00
22296,2236.00
22297,2234.00
22298,2235.00
22299,2237.00
22300,2237.00
22301,2237.00
22302,2237.00
22303,2237.00
22304,2237.00
22305,2237.00
22306,2237.00
22307,2237.00
22308,2237.00
22309,2237.00
22310,2237.00
22311,2236.00
22312,2236.00
22313,2236.00
22314,2236.00
22315,2237.00
22316,2237.00
22317,2237.00
22318,2237.00
22319,2237.00
22320,2237.00
22321,2237.00
22322,2236.00
22323,2236.00
22324,2236.00
22325,2236.00
22326,2236.00
22327,2236.00
22328,2238.00
22329,2239.00
22330,2239.00
22331,2239.00
22332,2240.00
22333,2240.00
22334,2240.00
22335,2240.00
22336,2240.00
22337,2240.00
22338,2239.00
22339,2237.00
22340,2237.00
22341,2238.00
22342,2238.00
22343,2240.00
22344,2239.00
22345,2239.00
22346,2238.00
22347,2239.00
22348,2239.00
22349,2239.00
22350,2239.00
22351,2238.00
22352,2238.00
22353,2238.00
22354,2237.00
22355,2237.00
22356,2238.00
22357,2238.00
22358,2237.00
22359,2237.00
22360,2237.00
22361,2236.00
22362,2236.00
22363,2237.00
22364,2237.00
22365,2237.00
22366,2237.00
22367,2237.00
22368,2237.00
22369,2237.00
22370,2237.00
22371,2236.00
22372,2236.00
22373,2236.00
22374,2237.00
22375,2237.00
22376,2237.00
22377,2237.00
22378,2237.00
22379,2236.00
22380,2233.00
22381,2234.00
22382,2233.00
22383,2233.00
22384,2233.00
22385,2233.00
22386,2233.00
22387,2234.00
22388,2233.00
22389,2230.00
22390,2231.00
22391,2231.00
22392,2231.00
22393,2231.00
22394,2231.00
22395,2232.00
22396,2232.00
22397,2233.00
22398,2233.00
22399,2232.00
22400,2232.00
22401,2232.00
22402,2232.00
22403,2232.00
22404,2233.00
22405,2233.00
22406,2233.00
22407,2234.00
22408,2235.00
22409,2235.00
22410,2235.00
22411,2236.00
22412,2235.00
22413,2234.00
22414,2236.00
22415,2237.00
22416,2237.00
22417,2237.00
22418,2236.00
22419,2237.00
22420,2237.00
22421,2238.00
22422,2238.00
22423,2238.00
22424,2239.00
22425,2239.00
22426,2239.00
22427,2239.00
22428,2238.00
22429,2238.00
22430,2239.00
22431,2237.00
22432,2237.00
22433,2237.00
22434,2237.00
22435,2237.00
22436,2236.00
22437,2236.00
22438,2236.00
22439,2236.00
22440,2235.00
22441,2235.00
22442,2235.00
22443,2235.00
22444,2235.00
22445,2235.00
22446,2235.00
22447,2235.00
22448,2235.00
22449,2234.00
22450,2234.00
22451,2234.00
22452,2234.00
22453,2234.00
22454,2235.00
22455,2235.00
22456,2235.00
22457,2236.00
22458,2236.00
22459,2236.00
22460,2236.00
22461,2235.00
22462,2234.00
22463,2234.00
22464,2233.00
22465,2233.00
22466,2233.00
22467,2233.00
22468,2234.00
22469,2234.00
22470,2234.00
22471,2234.00
22472,2234.00
22473,2234.00
22474,2235.00
22475,2235.00
22476,2235.00
22477,2235.00
22478,2235.00
22479,2234.00
22480,2235.00
22481,2234.00
22482,2233.00
22483,2233.00
22484,2233.00
22485,2231.00
22486,2231.00
22487,2231.00
22488,2231.00
22489,2230.00
22490,2230.00
22491,2230.00
22492,2230.00
22493,2229.00
22494,2229.00
22495,2229.00
22496,2229.00
22497,2229.00
22498,2228.00
22499,2228.00
22500,2228.00
22501,2228.00
22502,2229.00
22503,2230.00
22504,2231.00
22505,2230.00
22506,2230.00
22507,2229.00
22508,2229.00
22509,2229.00
22510,2229.00
22511,2229.00
22512,2229.00
22513,2230.00
22514,2230.00
22515,2231.00
22516,2232.00
22517,2233.00
22518,2233.00
22519,2233.00
22520,2233.00
22521,2231.00
22522,2231.00
22523,2231.00
22524,2231.00
22525,2231.00
22526,2231.00
22527,2231.00
22528,2231.00
22529,2231.00
22530,2232.00
22531,2233.00
22532,2233.00
22533,2233.00
22534,2233.00
22535,2233.00
22536,2233.00
22537,2233.00
22538,2233.00
22539,2233.00
22540,2233.00
22541,2235.00
22542,2235.00
22543,2235.00
22544,2235.00
22545,2235.00
22546,2235.00
22547,2235.00
22548,2235.00
22549,2234.00
22550,2234.00
22551,2235.00
22552,2235.00
22553,2235.00
22554,2235.00
22555,2235.00
22556,2234.00
22557,2234.00
22558,2233.00
22559,2234.00
22560,2234.00
22561,2234.00
22562,2234.00
22563,2234.00
22564,2235.00
22565,2236.00
22566,2234.00
22567,2235.00
22568,2235.00
22569,2235.00
22570,2235.00
22571,2235.00
22572,2235.00
22573,2236.00
22574,2236.00
22575,2236.00
22576,2236.00
22577,2236.00
22578,2236.00
22579,2236.00
22580,2236.00
22581,2235.00
22582,2236.00
22583,2236.00
22584,2236.00
22585,2236.00
22586,2236.00
22587,2236.00
22588,2236.00
22589,2236.00
22590,2235.00
22591,2237.00
22592,2238.00
22593,2238.00
22594,2238.00
22595,2238.00
22596,2238.00
22597,2238.00
22598,2239.00
22599,2240.00
22600,2239.00
22601,2239.00
22602,2240.00
22603,2238.00
22604,2237.00
22605,2237.00
22606,2238.00
22607,2238.00
22608,2237.00
22609,2237.00
22610,2237.00
22611,2237.00
22612,2237.00
22613,2236.00
22614,2236.00
22615,2235.00
22616,2236.00
22617,2236.00
22618,2236.00
22619,2236.00
22620,2236.00
22621,2236.00
22622,2237.00
22623,2238.00
22624,2238.00
22625,2238.00
22626,2238.00
22627,2238.00
22628,2238.00
22629,2238.00
22630,2238.00
22631,2238.00
22632,2238.00
22633,2238.00
22634,2239.00
22635,2239.00
22636,2238.00
22637,2238.00
22638,2238.00
22639,2238.00
22640,2238.00
22641,2238.00
22642,2240.00
22643,2240.00
22644,2240.00
22645,2240.00
22646,2241.00
22647,2241.00
22648,2241.00
22649,2241.00
22650,2241.00
22651,2241.00
22652,2241.00
22653,2242.00
22654,2242.00
22655,2242.00
22656,2242.00
22657,2242.00
22658,2241.00
22659,2241.00
22660,2240.00
22661,2240.00
22662,2240.00
22663,2240.00
22664,2240.00
22665,2240.00
22666,2240.00
22667,2240.00
22668,2240.00
22669,2240.00
22670,2240.00
22671,2240.00
22672,2240.00
22673,2240.00
22674,2241.00
22675,2241.00
22676,2241.00
22677,2243.00
22678,2243.00
22679,2243.00
22680,2241.00
22681,2242.00
22682,2242.00
22683,2241.00
22684,2241.00
22685,2240.00
22686,2240.00
22687,2238.00
22688,2238.00
22689,2238.00
22690,2238.00
22691,2238.00
22692,2238.00
22693,2238.00
22694,2239.00
22695,2239.00
22696,2239.00
22697,2239.00
22698,2239.00
22699,2239.00
22700,2239.00
22701,2239.00
22702,2239.00
22703,2239.00
22704,2239.00
22705,2239.00
22706,2239.00
22707,2238.00
22708,2238.00
22709,2238.00
22710,2239.00
22711,2239.00
22712,2239.00
22713,2239.00
22714,2239.00
22715,2239.00
22716,2239.00
22717,2239.00
22718,2239.00
22719,2240.00
22720,2240.00
22721,2240.00
22722,2240.00
22723,2240.00
22724,2240.00
22725,2241.00
22726,2239.00
22727,2239.00
22728,2238.00
22729,2238.00
22730,2238.00
22731,2237.00
22732,2237.00
22733,2238.00
22734,2238.00
22735,2237.00
22736,2237.00
22737,2238.00
22738,2238.00
22739,2238.00
22740,2238.00
22741,2238.00
22742,2238.00
22743,2239.00
22744,2239.00
22745,2241.00
22746,2242.00
22747,2242.00
22748,2242.00
22749,2242.00
22750,2242.00
22751,2241.00
22752,2241.00
22753,2241.00
22754,2241.00
22755,2241.00
22756,2241.00
22757,2241.00
22758,2241.00
22759,2241.00
22760,2241.00
22761,2242.00
22762,2243.00
22763,2243.00
22764,2242.00
22765,2242.00
22766,2242.00
22767,2242.00
22768,2242.00
22769,2243.00
22770,2243.00
22771,2243.00
22772,2244.00
22773,2243.00
22774,2243.00
22775,2244.00
22776,2244.00
22777,2245.00
22778,2245.00
22779,2245.00
22780,2245.00
22781,2245.00
22782,2245.00
22783,2245.00
22784,2245.00
22785,2245.00
22786,2245.00
22787,2245.00
22788,2245.00
22789,2243.00
22790,2243.00
22791,2243.00
22792,2244.00
22793,2244.00
22794,2244.00
22795,2244.00
22796,2245.00
22797,2246.00
22798,2246.00
22799,2245.00
22800,2244.00
22801,2244.00
22802,2244.00
22803,2244.00
22804,2244.00
22805,2244.00
22806,2244.00
22807,2244.00
22808,2246.00
22809,2245.00
22810,2245.00
22811,2245.00
22812,2246.00
22813,2246.00
22814,2245.00
22815,2245.00
22816,2245.00
22817,2245.00
22818,2245.00
22819,2245.00
22820,2245.00
22821,2245.00
22822,2245.00
22823,2245.00
22824,2246.00
22825,2246.00
22826,2246.00
22827,2246.00
22828,2246.00
22829,2245.00
22830,2246.00
22831,2245.00
22832,2245.00
22833,2245.00
22834,2245.00
22835,2245.00
22836,2245.00
22837,2244.00
22838,2244.00
22839,2243.00
22840,2243.00
22841,2243.00
22842,2243.00
22843,2243.00
22844,2243.00
22845,2243.00
22846,2243.00
22847,2243.00
22848,2243.00
22849,2243.00
22850,2244.00
22851,2244.00
22852,2243.00
22853,2243.00
22854,2244.00
22855,2244.00
22856,2243.00
22857,2244.00
22858,2245.00
22859,2245.00
22860,2245.00
22861,2245.00
22862,2246.00
22863,2246.00
22864,2246.00
22865,2246.00
22866,2246.00
22867,2245.00
22868,2245.00
22869,2246.00
22870,2247.00
22871,2247.00
22872,2246.00
22873,2247.00
22874,2246.00
22875,2245.00
22876,2245.00
22877,2245.00
22878,2245.00
22879,2245.00
22880,2244.00
22881,2242.00
22882,2242.00
22883,2242.00
22884,2242.00
22885,2241.00
22886,2242.00
22887,2242.00
22888,2242.00
22889,2241.00
22890,2241.00
22891,2241.00
22892,2242.00
22893,2243.00
22894,2243.00
22895,2243.00
22896,2242.00
22897,2242.00
22898,2242.00
22899,2242.00
22900,2242.00
22901,2242.00
22902,2241.00
22903,2241.00
22904,2241.00
22905,2242.00
22906,2242.00
22907,2243.00
22908,2243.00
22909,2243.00
22910,2243.00
22911,2244.00
22912,2244.00
22913,2243.00
22914,2243.00
22915,2243.00
22916,2243.00
22917,2243.00
22918,2243.00
22919,2241.00
22920,2242.00
22921,2242.00
22922,2243.00
22923,2243.00
22924,2243.00
22925,2244.00
22926,2244.00
22927,2244.00
22928,2244.00
22929,2244.00
22930,2244.00
22931,2244.00
22932,2244.00
22933,2244.00
22934,2244.00
22935,2245.00
22936,2244.00
22937,2244.00
22938,2244.00
22939,2245.00
22940,2245.00
22941,2245.00
22942,2245.00
22943,2246.00
22944,2246.00
22945,2246.00
22946,2246.00
22947,2246.00
22948,2246.00
22949,2246.00
22950,2246.00
22951,2246.00
22952,2246.00
22953,2246.00
22954,2245.00
22955,2244.00
22956,2245.00
22957,2245.00
22958,2245.00
22959,2245.00
22960,2245.00
22961,2246.00
22962,2246.00
22963,2246.00
22964,2246.00
22965,2246.00
22966,2246.00
22967,2246.00
22968,2246.00
22969,2246.00
22970,2246.00
22971,2245.00
22972,2246.00
22973,2246.00
22974,2246.00
22975,2245.00
22976,2245.00
22977,2245.00
22978,2244.00
22979,2244.00
22980,2246.00
22981,2246.00
22982,2247.00
22983,2247.00
22984,2247.00
22985,2247.00
22986,2248.00
22987,2248.00
22988,2248.00
22989,2247.00
22990,2247.00
22991,2248.00
22992,2248.00
22993,2248.00
22994,2248.00
22995,2248.00
22996,2247.00
22997,2247.00
22998,2248.00
22999,2247.00
23000,2249.00
23001,2249.00
23002,2249.00
23003,2249.00
23004,2250.00
23005,2250.00
23006,2250.00
23007,2250.00
23008,2250.00
23009,2250.00
23010,2250.00
23011,2250.00
23012,2250.00
23013,2250.00
23014,2250.00
23015,2249.00
23016,2249.00
23017,2249.00
23018,2250.00
23019,2250.00
23020,2250.00
23021,2249.00
23022,2248.00
23023,2248.00
23024,2248.00
23025,2248.00
23026,2247.00
23027,2247.00
23028,2247.00
23029,2247.00
23030,2247.00
23031,2247.00
23032,2247.00
23033,2248.00
23034,2248.00
23035,2248.00
23036,2248.00
23037,2248.00
23038,2247.00
23039,2247.00
23040,2247.00
23041,2247.00
23042,2247.00
23043,2248.00
23044,2248.00
23045,2247.00
23046,2246.00
23047,2245.00
23048,2244.00
23049,2243.00
23050,2242.00
23051,2242.00
23052,2242.00
23053,2242.00
23054,2242.00
23055,2243.00
23056,2243.00
23057,2243.00
23058,2243.00
23059,2243.00
23060,2243.00
23061,2243.00
23062,2243.00
23063,2243.00
23064,2243.00
23065,2243.00
23066,2243.00
23067,2244.00
23068,2244.00
23069,2244.00
23070,2244.00
23071,2244.00
23072,2243.00
23073,2243.00
23074,2243.00
23075,2243.00
23076,2243.00
23077,2243.00
23078,2243.00
23079,2244.00
23080,2244.00
23081,2243.00
23082,2243.00
23083,2244.00
23084,2244.00
23085,2244.00
23086,2244.00
23087,2245.00
23088,2246.00
23089,2246.00
23090,2246.00
23091,2248.00
23092,2248.00
23093,2248.00
23094,2247.00
23095,2247.00
23096,2247.00
23097,2247.00
23098,2247.00
23099,2247.00
23100,2247.00
23101,2247.00
23102,2247.00
23103,2248.00
23104,2248.00
23105,2247.00
23106,2248.00
23107,2247.00
23108,2248.00
23109,2248.00
23110,2247.00
23111,2247.00
23112,2247.00
23113,2247.00
23114,2247.00
23115,2247.00
23116,2247.00
23117,2247.00
23118,2247.00
23119,2246.00
23120,2246.00
23121,2246.00
23122,2246.00
23123,2245.00
23124,2244.00
23125,2244.00
23126,2243.00
23127,2242.00
23128,2243.00
23129,2244.00
23130,2245.00
23131,2245.00
23132,2245.00
23133,2245.00
23134,2245.00
23135,2245.00
23136,2245.00
23137,2245.00
23138,2246.00
23139,2246.00
23140,2246.00
23141,2246.00
23142,2246.00
23143,2247.00
23144,2247.00
23145,2247.00
23146,2247.00
23147,2247.00
23148,2247.00
23149,2247.00
23150,2247.00
23151,2247.00
23152,2247.00
23153,2247.00
23154,2248.00
23155,2248.00
23156,2248.00
23157,2248.00
23158,2247.00
23159,2246.00
23160,2245.00
23161,2244.00
23162,2245.00
23163,2247.00
23164,2247.00
23165,2247.00
23166,2247.00
23167,2247.00
23168,2247.00
23169,2248.00
23170,2247.00
23171,2247.00
23172,2247.00
23173,2247.00
23174,2247.00
23175,2247.00
23176,2246.00
23177,2246.00
23178,2247.00
23179,2246.00
23180,2246.00
23181,2246.00
23182,2246.00
23183,2246.00
23184,2245.00
23185,2245.00
23186,2246.00
23187,2247.00
23188,2247.00
23189,2248.00
23190,2249.00
23191,2250.00
23192,2251.00
23193,2250.00
23194,2250.00
23195,2250.00
23196,2250.00
23197,2250.00
23198,2250.00
23199,2249.00
23200,2249.00
23201,2249.00
23202,2250.00
23203,2250.00
23204,2249.00
23205,2249.00
23206,2248.00
23207,2250.00
23208,2251.00
23209,2252.00
23210,2252.00
23211,2252.00
23212,2252.00
23213,2252.00
23214,2251.00
23215,2250.00
23216,2250.00
23217,2250.00
23218,2250.00
23219,2250.00
23220,2251.00
23221,2252.00
23222,2252.00
23223,2252.00
23224,2253.00
23225,2254.00
23226,2254.00
23227,2254.00
23228,2254.00
23229,2255.00
23230,2255.00
23231,2254.00
23232,2254.00
23233,2253.00
23234,2253.00
23235,2253.00
23236,2252.00
23237,2252.00
23238,2252.00
23239,2251.00
23240,2252.00
23241,2252.00
23242,2252.00
23243,2252.00
23244,2252.00
23245,2252.00
23246,2249.00
23247,2249.00
23248,2249.00
23249,2249.00
23250,2250.00
23251,2250.00
23252,2251.00
23253,2252.00
23254,2251.00
23255,2251.00
23256,2252.00
23257,2252.00
23258,2253.00
23259,2253.00
23260,2253.00
23261,2253.00
23262,2253.00
23263,2253.00
23264,2253.00
23265,2253.00
23266,2253.00
23267,2253.00
23268,2252.00
23269,2253.00
23270,2253.00
23271,2254.00
23272,2253.00
23273,2254.00
23274,2253.00
23275,2252.00
23276,2252.00
23277,2252.00
23278,2252.00
23279,2251.00
23280,2251.00
23281,2251.00
23282,2251.00
23283,2251.00
23284,2251.00
23285,2252.00
23286,2252.00
23287,2252.00
23288,2252.00
23289,2253.00
23290,2253.00
23291,2252.00
23292,2251.00
23293,2251.00
23294,2251.00
23295,2251.00
23296,2252.00
23297,2252.00
23298,2252.00
23299,2252.00
23300,2252.00
23301,2252.00
23302,2254.00
23303,2255.00
23304,2255.00
23305,2256.00
23306,2255.00
23307,2255.00
23308,2255.00
23309,2254.00
23310,2254.00
23311,2255.00
23312,2256.00
23313,2256.00
23314,2255.00
23315,2256.00
23316,2257.00
23317,2256.00
23318,2256.00
23319,2255.00
23320,2254.00
23321,2253.00
23322,2253.00
23323,2252.00
23324,2252.00
23325,2253.00
23326,2253.00
23327,2253.00
23328,2253.00
23329,2253.00
23330,2253.00
23331,2255.00
23332,2255.00
23333,2255.00
23334,2255.00
23335,2255.00
23336,2255.00
23337,2255.00
23338,2256.00
23339,2255.00
23340,2255.00
23341,2256.00
23342,2258.00
23343,2257.00
23344,2257.00
23345,2257.00
23346,2257.00
23347,2257.00
23348,2257.00
23349,2257.00
23350,2257.00
23351,2257.00
23352,2257.00
23353,2257.00
23354,2256.00
23355,2256.00
23356,2256.00
23357,2255.00
23358,2255.00
23359,2256.00
23360,2256.00
23361,2256.00
23362,2256.00
23363,2256.00
23364,2257.00
23365,2257.00
23366,2257.00
23367,2256.00
23368,2256.00
23369,2255.00
23370,2255.00
23371,2255.00
23372,2255.00
23373,2255.00
23374,2254.00
23375,2254.00
23376,2254.00
23377,2254.00
23378,2254.00
23379,2253.00
23380,2253.00
23381,2253.00
23382,2253.00
23383,2254.00
23384,2254.00
23385,2253.00
23386,2255.00
23387,2256.00
23388,2255.00
23389,2255.00
23390,2255.00
23391,2255.00
23392,2255.00
23393,2254.00
23394,2254.00
23395,2254.00
23396,2254.00
23397,2252.00
23398,2252.00
23399,2252.00
23400,2251.00
23401,2252.00
23402,2251.00
23403,2250.00
23404,2251.00
23405,2250.00
23406,2250.00
23407,2250.00
23408,2250.00
23409,2250.00
23410,2250.00
23411,2250.00
23412,2250.00
23413,2250.00
23414,2250.00
23415,2250.00
23416,2250.00
23417,2250.00
23418,2252.00
23419,2252.00
23420,2252.00
23421,2252.00
23422,2252.00
23423,2250.00
23424,2250.00
23425,2250.00
23426,2250.00
23427,2250.00
23428,2251.00
23429,2251.00
23430,2251.00
23431,2251.00
23432,2252.00
23433,2252.00
23434,2251.00
23435,2251.00
23436,2251.00
23437,2251.00
23438,2253.00
23439,2253.00
23440,2253.00
23441,2253.00
23442,2253.00
23443,2253.00
23444,2253.00
23445,2253.00
23446,2253.00
23447,2253.00
23448,2253.00
23449,2253.00
23450,2253.00
23451,2253.00
23452,2253.00
23453,2253.00
23454,2253.00
23455,2253.00
23456,2254.00
23457,2253.00
23458,2253.00
23459,2253.00
23460,2254.00
23461,2254.00
23462,2254.00
23463,2253.00
23464,2252.00
23465,2252.00
23466,2251.00
23467,2251.00
23468,2251.00
23469,2250.00
